Time (s),Illuminance (lux),Timestamp,Condition
203.276,199.94,2026-01-12 00:39:32.442,Transition
203.376,213.08,2026-01-12 00:39:32.542,Transition
203.476,174.58,2026-01-12 00:39:32.642,Transition
203.576,209.37,2026-01-12 00:39:32.742,Transition
203.676,157.76,2026-01-12 00:39:32.842,Transition
203.777,137.57,2026-01-12 00:39:32.943,Transition
203.876,188.99,2026-01-12 00:39:33.042,Transition
203.976,172.69,2026-01-12 00:39:33.142,Transition
204.076,185.56,2026-01-12 00:39:33.242,Transition
204.176,162.23,2026-01-12 00:39:33.342,Transition
204.276,156.4,2026-01-12 00:39:33.442,Transition
204.376,172.22,2026-01-12 00:39:33.542,Transition
204.476,129.12,2026-01-12 00:39:33.642,Transition
204.575,142.93,2026-01-12 00:39:33.741,Transition
204.676,167.57,2026-01-12 00:39:33.842,Transition
204.776,167.57,2026-01-12 00:39:33.942,Transition
204.875,204.17,2026-01-12 00:39:34.041,Transition
204.976,168.12,2026-01-12 00:39:34.142,Transition
205.076,185.56,2026-01-12 00:39:34.242,Transition
205.176,204.17,2026-01-12 00:39:34.342,Transition
205.276,221.85,2026-01-12 00:39:34.442,Transition
205.376,194.53,2026-01-12 00:39:34.542,Transition
205.476,192.96,2026-01-12 00:39:34.642,Transition
205.576,159.14,2026-01-12 00:39:34.742,Transition
205.676,180.67,2026-01-12 00:39:34.842,Transition
205.776,182.17,2026-01-12 00:39:34.942,Transition
205.876,174.58,2026-01-12 00:39:35.042,Transition
205.976,171.33,2026-01-12 00:39:35.142,Transition
206.076,157.24,2026-01-12 00:39:35.242,Transition
206.176,135.63,2026-01-12 00:39:35.342,Transition
206.276,197.97,2026-01-12 00:39:35.442,Transition
206.376,140.16,2026-01-12 00:39:35.542,Transition
206.476,201.55,2026-01-12 00:39:35.642,Transition
206.576,179.84,2026-01-12 00:39:35.742,Transition
206.676,157.0,2026-01-12 00:39:35.842,Transition
206.776,159.99,2026-01-12 00:39:35.942,Transition
206.876,181.6,2026-01-12 00:39:36.042,Transition
206.976,175.05,2026-01-12 00:39:36.142,Transition
207.076,155.64,2026-01-12 00:39:36.242,Transition
207.176,144.21,2026-01-12 00:39:36.342,Transition
207.276,208.35,2026-01-12 00:39:36.442,Transition
207.376,169.89,2026-01-12 00:39:36.542,Transition
207.476,203.17,2026-01-12 00:39:36.642,Transition
207.575,202.17,2026-01-12 00:39:36.741,Transition
207.676,179.84,2026-01-12 00:39:36.842,Transition
207.776,144.93,2026-01-12 00:39:36.942,Transition
207.876,175.39,2026-01-12 00:39:37.042,Transition
207.976,200.56,2026-01-12 00:39:37.142,Transition
208.076,184.62,2026-01-12 00:39:37.242,Transition
208.174,139.67,2026-01-12 00:39:37.340,Transition
208.276,204.17,2026-01-12 00:39:37.442,Transition
208.375,170.44,2026-01-12 00:39:37.541,Transition
208.476,184.62,2026-01-12 00:39:37.642,Transition
208.575,123.4,2026-01-12 00:39:37.741,Transition
208.674,157.24,2026-01-12 00:39:37.840,Transition
208.775,138.82,2026-01-12 00:39:37.941,Transition
208.876,196.48,2026-01-12 00:39:38.042,Transition
208.976,121.53,2026-01-12 00:39:38.142,Transition
209.076,178.26,2026-01-12 00:39:38.242,Transition
209.176,211.03,2026-01-12 00:39:38.342,Transition
209.275,192.0,2026-01-12 00:39:38.441,Transition
209.376,159.22,2026-01-12 00:39:38.542,Transition
209.475,182.17,2026-01-12 00:39:38.641,Transition
209.576,177.44,2026-01-12 00:39:38.742,Transition
209.675,189.49,2026-01-12 00:39:38.841,Transition
209.775,137.64,2026-01-12 00:39:38.941,Transition
209.875,211.03,2026-01-12 00:39:39.041,Transition
209.975,179.84,2026-01-12 00:39:39.141,Transition
210.075,196.99,2026-01-12 00:39:39.241,Transition
210.175,206.71,2026-01-12 00:39:39.341,Transition
210.275,218.04,2026-01-12 00:39:39.441,Transition
210.376,183.11,2026-01-12 00:39:39.542,Transition
210.476,140.87,2026-01-12 00:39:39.642,Transition
210.575,194.53,2026-01-12 00:39:39.741,Transition
210.675,140.87,2026-01-12 00:39:39.841,Transition
210.775,187.94,2026-01-12 00:39:39.941,Transition
210.875,180.67,2026-01-12 00:39:40.041,Transition
210.975,177.44,2026-01-12 00:39:40.141,Transition
211.075,203.17,2026-01-12 00:39:40.241,Transition
211.175,147.11,2026-01-12 00:39:40.341,Transition
211.275,207.34,2026-01-12 00:39:40.441,Transition
211.375,171.24,2026-01-12 00:39:40.541,Transition
211.475,106.39,2026-01-12 00:39:40.641,Transition
211.575,149.15,2026-01-12 00:39:40.741,Transition
211.673,216.34,2026-01-12 00:39:40.839,Transition
211.775,164.49,2026-01-12 00:39:40.941,Transition
211.875,155.04,2026-01-12 00:39:41.041,Transition
211.975,164.41,2026-01-12 00:39:41.141,Transition
212.074,182.17,2026-01-12 00:39:41.240,Transition
212.175,189.49,2026-01-12 00:39:41.341,Transition
212.275,189.49,2026-01-12 00:39:41.441,Transition
212.375,216.34,2026-01-12 00:39:41.541,Transition
212.475,207.34,2026-01-12 00:39:41.641,Transition
212.575,192.0,2026-01-12 00:39:41.741,Transition
212.675,197.97,2026-01-12 00:39:41.841,Transition
212.774,192.0,2026-01-12 00:39:41.940,Transition
212.874,170.35,2026-01-12 00:39:42.040,Transition
212.975,184.62,2026-01-12 00:39:42.141,Transition
213.074,172.69,2026-01-12 00:39:42.240,Transition
213.175,153.46,2026-01-12 00:39:42.341,Transition
213.275,167.49,2026-01-12 00:39:42.441,Transition
213.375,172.13,2026-01-12 00:39:42.541,Transition
213.475,124.05,2026-01-12 00:39:42.641,Transition
213.575,174.58,2026-01-12 00:39:42.741,Transition
213.675,162.23,2026-01-12 00:39:42.841,Transition
213.775,183.11,2026-01-12 00:39:42.941,Transition
213.875,179.18,2026-01-12 00:39:43.041,Transition
213.975,198.96,2026-01-12 00:39:43.141,Transition
214.075,171.24,2026-01-12 00:39:43.241,Transition
214.174,177.35,2026-01-12 00:39:43.340,Transition
214.275,184.04,2026-01-12 00:39:43.441,Transition
214.375,200.56,2026-01-12 00:39:43.541,Transition
214.475,183.11,2026-01-12 00:39:43.641,Transition
214.575,171.33,2026-01-12 00:39:43.741,Transition
214.674,182.26,2026-01-12 00:39:43.840,Transition
214.775,182.17,2026-01-12 00:39:43.941,Transition
214.874,142.21,2026-01-12 00:39:44.040,Transition
214.975,170.44,2026-01-12 00:39:44.141,Transition
215.075,163.63,2026-01-12 00:39:44.241,Transition
215.175,151.3,2026-01-12 00:39:44.341,Transition
215.274,166.7,2026-01-12 00:39:44.440,Transition
215.375,196.38,2026-01-12 00:39:44.541,Transition
215.475,153.46,2026-01-12 00:39:44.641,Transition
215.575,193.93,2026-01-12 00:39:44.741,Transition
215.675,200.56,2026-01-12 00:39:44.841,Transition
215.775,188.89,2026-01-12 00:39:44.941,Transition
215.875,133.64,2026-01-12 00:39:45.041,Transition
215.974,225.61,2026-01-12 00:39:45.140,Transition
216.075,176.78,2026-01-12 00:39:45.241,Transition
216.174,236.92,2026-01-12 00:39:45.340,Transition
216.274,200.56,2026-01-12 00:39:45.440,Transition
216.375,181.6,2026-01-12 00:39:45.541,Transition
216.474,133.72,2026-01-12 00:39:45.640,Transition
216.575,143.72,2026-01-12 00:39:45.741,Transition
216.674,125.29,2026-01-12 00:39:45.840,Transition
216.774,145.01,2026-01-12 00:39:45.940,Transition
216.874,183.11,2026-01-12 00:39:46.040,Transition
216.974,163.01,2026-01-12 00:39:46.140,Transition
217.075,190.44,2026-01-12 00:39:46.241,Transition
217.174,178.35,2026-01-12 00:39:46.340,Transition
217.274,157.76,2026-01-12 00:39:46.440,Transition
217.374,197.36,2026-01-12 00:39:46.540,Transition
217.474,197.36,2026-01-12 00:39:46.640,Transition
217.574,153.46,2026-01-12 00:39:46.740,Transition
217.673,204.17,2026-01-12 00:39:46.839,Transition
217.774,190.44,2026-01-12 00:39:46.940,Transition
217.874,182.17,2026-01-12 00:39:47.040,Transition
217.974,221.85,2026-01-12 00:39:47.140,Transition
218.074,184.62,2026-01-12 00:39:47.240,Transition
218.174,175.05,2026-01-12 00:39:47.340,Transition
218.274,175.05,2026-01-12 00:39:47.440,Transition
218.374,147.11,2026-01-12 00:39:47.540,Transition
218.474,140.94,2026-01-12 00:39:47.640,Transition
218.574,183.11,2026-01-12 00:39:47.740,Transition
218.674,135.02,2026-01-12 00:39:47.840,Transition
218.774,171.33,2026-01-12 00:39:47.940,Transition
218.874,132.96,2026-01-12 00:39:48.040,Transition
218.974,129.79,2026-01-12 00:39:48.140,Transition
219.074,164.49,2026-01-12 00:39:48.240,Transition
219.174,155.64,2026-01-12 00:39:48.340,Transition
219.274,164.49,2026-01-12 00:39:48.440,Transition
219.374,183.11,2026-01-12 00:39:48.540,Transition
219.474,169.0,2026-01-12 00:39:48.640,Transition
219.574,131.0,2026-01-12 00:39:48.740,Transition
219.673,159.99,2026-01-12 00:39:48.839,Transition
219.774,170.44,2026-01-12 00:39:48.940,Transition
219.874,154.81,2026-01-12 00:39:49.040,Transition
219.973,179.75,2026-01-12 00:39:49.139,Transition
220.073,118.98,2026-01-12 00:39:49.239,Transition
220.174,157.24,2026-01-12 00:39:49.340,Transition
220.274,121.53,2026-01-12 00:39:49.440,Transition
220.374,150.79,2026-01-12 00:39:49.540,Transition
220.474,136.88,2026-01-12 00:39:49.640,Transition
220.574,185.56,2026-01-12 00:39:49.740,Transition
220.673,164.41,2026-01-12 00:39:49.839,Transition
220.774,174.49,2026-01-12 00:39:49.940,Transition
220.874,152.12,2026-01-12 00:39:50.040,Transition
220.973,257.59,2026-01-12 00:39:50.139,Transition
221.074,165.82,2026-01-12 00:39:50.240,Transition
221.174,217.39,2026-01-12 00:39:50.340,Transition
221.274,183.11,2026-01-12 00:39:50.440,Transition
221.374,158.69,2026-01-12 00:39:50.540,Transition
221.475,163.01,2026-01-12 00:39:50.641,Transition
221.574,211.03,2026-01-12 00:39:50.740,Transition
221.673,202.17,2026-01-12 00:39:50.839,Transition
221.774,182.17,2026-01-12 00:39:50.940,Transition
221.874,153.46,2026-01-12 00:39:51.040,Transition
221.974,205.17,2026-01-12 00:39:51.140,Transition
222.074,206.81,2026-01-12 00:39:51.240,Transition
222.174,178.35,2026-01-12 00:39:51.340,Transition
222.274,166.7,2026-01-12 00:39:51.440,Transition
222.374,167.57,2026-01-12 00:39:51.540,Transition
222.474,186.5,2026-01-12 00:39:51.640,Transition
222.574,178.35,2026-01-12 00:39:51.740,Transition
222.674,188.99,2026-01-12 00:39:51.840,Transition
222.774,169.89,2026-01-12 00:39:51.940,Transition
222.874,157.84,2026-01-12 00:39:52.040,Transition
222.974,145.09,2026-01-12 00:39:52.140,Transition
223.074,147.11,2026-01-12 00:39:52.240,Transition
223.174,171.33,2026-01-12 00:39:52.340,Transition
223.274,175.96,2026-01-12 00:39:52.440,Transition
223.374,175.96,2026-01-12 00:39:52.540,Transition
223.474,203.17,2026-01-12 00:39:52.640,Transition
223.574,190.44,2026-01-12 00:39:52.740,Transition
223.674,183.11,2026-01-12 00:39:52.840,Transition
223.774,188.04,2026-01-12 00:39:52.940,Transition
223.874,193.93,2026-01-12 00:39:53.040,Transition
223.974,212.05,2026-01-12 00:39:53.140,Transition
224.074,176.87,2026-01-12 00:39:53.240,Transition
224.174,212.05,2026-01-12 00:39:53.340,Transition
224.274,196.38,2026-01-12 00:39:53.440,Transition
224.374,239.14,2026-01-12 00:39:53.540,Transition
224.474,227.35,2026-01-12 00:39:53.640,Transition
224.574,220.8,2026-01-12 00:39:53.740,Transition
224.674,222.91,2026-01-12 00:39:53.840,Transition
224.774,198.96,2026-01-12 00:39:53.940,Transition
224.874,141.65,2026-01-12 00:39:54.040,Transition
224.974,172.69,2026-01-12 00:39:54.140,Transition
225.074,180.67,2026-01-12 00:39:54.240,Transition
225.174,190.44,2026-01-12 00:39:54.340,Transition
225.274,216.34,2026-01-12 00:39:54.440,Transition
225.374,213.72,2026-01-12 00:39:54.540,Transition
225.474,205.8,2026-01-12 00:39:54.640,Transition
225.574,169.0,2026-01-12 00:39:54.740,Transition
225.674,193.93,2026-01-12 00:39:54.840,Transition
225.774,164.41,2026-01-12 00:39:54.940,Transition
225.873,148.34,2026-01-12 00:39:55.039,Transition
225.974,218.04,2026-01-12 00:39:55.140,Transition
226.074,183.69,2026-01-12 00:39:55.240,Transition
226.174,196.02,2026-01-12 00:39:55.340,Transition
226.274,192.96,2026-01-12 00:39:55.440,Transition
226.374,163.63,2026-01-12 00:39:55.540,Transition
226.474,168.12,2026-01-12 00:39:55.640,Transition
226.574,171.33,2026-01-12 00:39:55.740,Transition
226.672,106.79,2026-01-12 00:39:55.838,Transition
226.773,185.56,2026-01-12 00:39:55.939,Transition
226.874,165.91,2026-01-12 00:39:56.040,Transition
226.974,152.71,2026-01-12 00:39:56.140,Transition
227.073,140.16,2026-01-12 00:39:56.239,Transition
227.173,146.31,2026-01-12 00:39:56.339,Transition
227.274,147.03,2026-01-12 00:39:56.440,Transition
227.374,213.72,2026-01-12 00:39:56.540,Transition
227.474,122.69,2026-01-12 00:39:56.640,Transition
227.574,193.06,2026-01-12 00:39:56.740,Transition
227.674,142.14,2026-01-12 00:39:56.840,Transition
227.773,136.95,2026-01-12 00:39:56.939,Transition
227.876,199.57,2026-01-12 00:39:57.042,Transition
227.977,154.81,2026-01-12 00:39:57.143,Transition
228.076,157.76,2026-01-12 00:39:57.242,Transition
228.176,173.59,2026-01-12 00:39:57.342,Transition
228.273,164.49,2026-01-12 00:39:57.439,Transition
228.373,175.96,2026-01-12 00:39:57.539,Transition
228.473,173.59,2026-01-12 00:39:57.639,Transition
228.574,164.49,2026-01-12 00:39:57.740,Transition
228.674,138.12,2026-01-12 00:39:57.840,Transition
228.774,173.59,2026-01-12 00:39:57.940,Transition
228.873,188.89,2026-01-12 00:39:58.039,Transition
228.973,172.22,2026-01-12 00:39:58.139,Transition
229.074,159.14,2026-01-12 00:39:58.240,Transition
229.174,155.56,2026-01-12 00:39:58.340,Transition
229.274,159.99,2026-01-12 00:39:58.440,Transition
229.374,157.76,2026-01-12 00:39:58.540,Transition
229.473,235.82,2026-01-12 00:39:58.639,Transition
229.573,159.22,2026-01-12 00:39:58.739,Transition
229.673,183.11,2026-01-12 00:39:58.839,Transition
229.773,153.46,2026-01-12 00:39:58.939,Transition
229.874,175.96,2026-01-12 00:39:59.040,Transition
229.974,187.0,2026-01-12 00:39:59.140,Transition
230.074,184.62,2026-01-12 00:39:59.240,Transition
230.174,136.18,2026-01-12 00:39:59.340,Transition
230.273,161.37,2026-01-12 00:39:59.439,Transition
230.374,168.03,2026-01-12 00:39:59.540,Transition
230.473,217.39,2026-01-12 00:39:59.639,Transition
230.573,185.47,2026-01-12 00:39:59.739,Transition
230.673,203.17,2026-01-12 00:39:59.839,Transition
230.774,168.92,2026-01-12 00:39:59.940,Transition
230.873,182.53,2026-01-12 00:40:00.039,Transition
230.974,200.56,2026-01-12 00:40:00.140,Transition
231.073,222.91,2026-01-12 00:40:00.239,Transition
231.173,209.37,2026-01-12 00:40:00.339,Transition
231.273,140.24,2026-01-12 00:40:00.439,Transition
231.374,134.11,2026-01-12 00:40:00.540,Transition
231.473,217.39,2026-01-12 00:40:00.639,Transition
231.573,155.56,2026-01-12 00:40:00.739,Transition
231.673,192.96,2026-01-12 00:40:00.839,Transition
231.774,127.13,2026-01-12 00:40:00.940,Transition
231.873,221.85,2026-01-12 00:40:01.039,Transition
231.973,186.5,2026-01-12 00:40:01.139,Transition
232.073,138.42,2026-01-12 00:40:01.239,Transition
232.176,152.94,2026-01-12 00:40:01.342,Transition
232.273,176.87,2026-01-12 00:40:01.439,Transition
232.373,198.96,2026-01-12 00:40:01.539,Transition
232.473,203.17,2026-01-12 00:40:01.639,Transition
232.573,150.56,2026-01-12 00:40:01.739,Transition
232.672,172.78,2026-01-12 00:40:01.838,Transition
232.773,144.29,2026-01-12 00:40:01.939,Transition
232.873,157.0,2026-01-12 00:40:02.039,Transition
232.973,165.91,2026-01-12 00:40:02.139,Transition
233.073,126.47,2026-01-12 00:40:02.239,Transition
233.173,193.06,2026-01-12 00:40:02.339,Transition
233.273,164.49,2026-01-12 00:40:02.439,Transition
233.373,154.81,2026-01-12 00:40:02.539,Transition
233.473,165.82,2026-01-12 00:40:02.639,Transition
233.573,171.24,2026-01-12 00:40:02.739,Transition
233.673,134.95,2026-01-12 00:40:02.839,Transition
233.773,155.64,2026-01-12 00:40:02.939,Transition
233.873,142.21,2026-01-12 00:40:03.039,Transition
233.973,159.22,2026-01-12 00:40:03.139,Transition
234.073,154.81,2026-01-12 00:40:03.239,Transition
234.173,152.63,2026-01-12 00:40:03.339,Transition
234.273,152.63,2026-01-12 00:40:03.439,Transition
234.373,159.99,2026-01-12 00:40:03.539,Transition
234.473,127.13,2026-01-12 00:40:03.639,Transition
234.573,198.07,2026-01-12 00:40:03.739,Transition
234.673,162.23,2026-01-12 00:40:03.839,Transition
234.773,155.64,2026-01-12 00:40:03.939,Transition
234.873,146.31,2026-01-12 00:40:04.039,Transition
234.973,166.7,2026-01-12 00:40:04.139,Transition
235.071,148.42,2026-01-12 00:40:04.237,Transition
235.173,148.42,2026-01-12 00:40:04.339,Transition
235.272,148.42,2026-01-12 00:40:04.438,Transition
235.373,140.16,2026-01-12 00:40:04.539,Transition
235.473,142.21,2026-01-12 00:40:04.639,Transition
235.573,171.24,2026-01-12 00:40:04.739,Transition
235.672,185.56,2026-01-12 00:40:04.838,Transition
235.775,122.69,2026-01-12 00:40:04.941,Transition
235.871,134.19,2026-01-12 00:40:05.037,Transition
235.973,148.42,2026-01-12 00:40:05.139,Transition
236.073,159.14,2026-01-12 00:40:05.239,Transition
236.173,144.29,2026-01-12 00:40:05.339,Transition
236.273,142.21,2026-01-12 00:40:05.439,Transition
236.372,148.42,2026-01-12 00:40:05.538,Transition
236.473,142.21,2026-01-12 00:40:05.639,Transition
236.573,144.21,2026-01-12 00:40:05.739,Transition
236.673,124.57,2026-01-12 00:40:05.839,Transition
236.773,170.44,2026-01-12 00:40:05.939,Transition
236.873,154.81,2026-01-12 00:40:06.039,Transition
236.973,154.81,2026-01-12 00:40:06.139,Transition
237.073,157.0,2026-01-12 00:40:06.239,Transition
237.173,150.56,2026-01-12 00:40:06.339,Transition
237.273,139.38,2026-01-12 00:40:06.439,Transition
237.374,145.01,2026-01-12 00:40:06.540,Transition
237.473,129.05,2026-01-12 00:40:06.639,Transition
237.573,137.64,2026-01-12 00:40:06.739,Transition
237.673,157.84,2026-01-12 00:40:06.839,Transition
237.773,142.21,2026-01-12 00:40:06.939,Transition
237.874,168.12,2026-01-12 00:40:07.040,Transition
237.969,179.84,2026-01-12 00:40:07.135,Transition
238.07,168.12,2026-01-12 00:40:07.236,Transition
238.175,157.0,2026-01-12 00:40:07.341,Transition
238.28,161.29,2026-01-12 00:40:07.446,Transition
238.38,192.0,2026-01-12 00:40:07.546,Transition
238.475,182.17,2026-01-12 00:40:07.641,Transition
238.577,170.44,2026-01-12 00:40:07.743,Transition
238.672,152.63,2026-01-12 00:40:07.838,Transition
238.775,142.21,2026-01-12 00:40:07.941,Transition
238.872,178.44,2026-01-12 00:40:08.038,Transition
238.973,140.08,2026-01-12 00:40:08.139,Transition
239.073,120.83,2026-01-12 00:40:08.239,Transition
239.173,221.85,2026-01-12 00:40:08.339,Transition
239.275,132.21,2026-01-12 00:40:08.441,Transition
239.375,154.81,2026-01-12 00:40:08.541,Transition
239.474,163.63,2026-01-12 00:40:08.640,Transition
239.575,144.21,2026-01-12 00:40:08.741,Transition
239.675,158.61,2026-01-12 00:40:08.841,Transition
239.775,159.99,2026-01-12 00:40:08.941,Transition
239.874,165.28,2026-01-12 00:40:09.040,Transition
239.975,169.0,2026-01-12 00:40:09.141,Transition
240.075,168.12,2026-01-12 00:40:09.241,Transition
240.178,146.31,2026-01-12 00:40:09.344,Transition
240.278,148.42,2026-01-12 00:40:09.444,Transition
240.375,148.42,2026-01-12 00:40:09.541,Transition
240.475,154.81,2026-01-12 00:40:09.641,Transition
240.581,150.56,2026-01-12 00:40:09.747,Transition
240.679,146.31,2026-01-12 00:40:09.845,Transition
240.78,155.56,2026-01-12 00:40:09.946,Transition
240.881,140.16,2026-01-12 00:40:10.047,Transition
240.981,150.56,2026-01-12 00:40:10.147,Transition
241.08,141.43,2026-01-12 00:40:10.246,Transition
241.181,150.56,2026-01-12 00:40:10.347,Transition
241.28,170.44,2026-01-12 00:40:10.446,Transition
241.38,159.14,2026-01-12 00:40:10.546,Transition
241.481,151.89,2026-01-12 00:40:10.647,Transition
241.581,157.0,2026-01-12 00:40:10.747,Transition
241.681,149.74,2026-01-12 00:40:10.847,Transition
241.781,161.37,2026-01-12 00:40:10.947,Transition
241.881,150.56,2026-01-12 00:40:11.047,Transition
241.981,130.33,2026-01-12 00:40:11.147,Transition
242.081,150.56,2026-01-12 00:40:11.247,Transition
242.181,161.37,2026-01-12 00:40:11.347,Transition
242.281,154.81,2026-01-12 00:40:11.447,Transition
242.381,163.63,2026-01-12 00:40:11.547,Transition
242.48,140.16,2026-01-12 00:40:11.646,Transition
242.58,134.11,2026-01-12 00:40:11.746,Transition
242.681,152.63,2026-01-12 00:40:11.847,Transition
242.78,148.42,2026-01-12 00:40:11.946,Transition
242.88,185.56,2026-01-12 00:40:12.046,Transition
242.98,192.96,2026-01-12 00:40:12.146,Transition
243.081,162.76,2026-01-12 00:40:12.247,Transition
243.18,146.31,2026-01-12 00:40:12.346,Transition
243.28,98.55,2026-01-12 00:40:12.446,Transition
243.381,214.76,2026-01-12 00:40:12.547,Transition
243.48,153.97,2026-01-12 00:40:12.646,Transition
243.58,162.76,2026-01-12 00:40:12.746,Transition
243.68,141.43,2026-01-12 00:40:12.846,Transition
243.78,129.51,2026-01-12 00:40:12.946,Transition
243.875,158.29,2026-01-12 00:40:13.041,Transition
243.975,154.81,2026-01-12 00:40:13.141,Transition
244.074,175.05,2026-01-12 00:40:13.240,Transition
244.174,165.82,2026-01-12 00:40:13.340,Transition
244.274,177.44,2026-01-12 00:40:13.440,Transition
244.374,110.18,2026-01-12 00:40:13.540,Transition
244.472,157.0,2026-01-12 00:40:13.638,Transition
244.572,168.2,2026-01-12 00:40:13.738,Transition
244.672,175.05,2026-01-12 00:40:13.838,Transition
244.772,159.14,2026-01-12 00:40:13.938,Transition
244.871,142.93,2026-01-12 00:40:14.037,Transition
244.972,128.32,2026-01-12 00:40:14.138,Transition
245.072,202.17,2026-01-12 00:40:14.238,Transition
245.171,147.61,2026-01-12 00:40:14.337,Transition
245.271,178.83,2026-01-12 00:40:14.437,Transition
245.372,183.11,2026-01-12 00:40:14.538,Transition
245.475,225.71,2026-01-12 00:40:14.641,Transition
245.571,156.92,2026-01-12 00:40:14.737,Transition
245.671,165.82,2026-01-12 00:40:14.837,Transition
245.771,132.14,2026-01-12 00:40:14.937,Transition
245.871,176.05,2026-01-12 00:40:15.037,Transition
245.972,138.05,2026-01-12 00:40:15.138,Transition
246.071,180.76,2026-01-12 00:40:15.237,Transition
246.172,219.09,2026-01-12 00:40:15.338,Transition
246.271,197.97,2026-01-12 00:40:15.437,Transition
246.372,175.96,2026-01-12 00:40:15.538,Transition
246.471,233.04,2026-01-12 00:40:15.637,Transition
246.571,184.62,2026-01-12 00:40:15.737,Transition
246.672,172.78,2026-01-12 00:40:15.838,Transition
246.771,147.61,2026-01-12 00:40:15.937,Transition
246.872,141.35,2026-01-12 00:40:16.038,Transition
246.972,192.96,2026-01-12 00:40:16.138,Transition
247.071,149.97,2026-01-12 00:40:16.237,Transition
247.172,195.5,2026-01-12 00:40:16.338,Transition
247.271,194.53,2026-01-12 00:40:16.437,Transition
247.371,166.7,2026-01-12 00:40:16.537,Transition
247.471,154.73,2026-01-12 00:40:16.637,Transition
247.571,175.05,2026-01-12 00:40:16.737,Transition
247.67,229.1,2026-01-12 00:40:16.836,Transition
247.771,192.96,2026-01-12 00:40:16.937,Transition
247.871,198.58,2026-01-12 00:40:17.037,Transition
247.971,198.58,2026-01-12 00:40:17.137,Transition
248.072,115.42,2026-01-12 00:40:17.238,Transition
248.174,202.17,2026-01-12 00:40:17.340,Transition
248.274,194.53,2026-01-12 00:40:17.440,Transition
248.371,117.99,2026-01-12 00:40:17.537,Transition
248.471,146.31,2026-01-12 00:40:17.637,Transition
248.571,187.09,2026-01-12 00:40:17.737,Transition
248.671,149.15,2026-01-12 00:40:17.837,Transition
248.771,156.16,2026-01-12 00:40:17.937,Transition
248.871,164.95,2026-01-12 00:40:18.037,Transition
248.971,168.2,2026-01-12 00:40:18.137,Transition
249.071,186.15,2026-01-12 00:40:18.237,Transition
249.171,193.56,2026-01-12 00:40:18.337,Transition
249.271,162.76,2026-01-12 00:40:18.437,Transition
249.371,168.12,2026-01-12 00:40:18.537,Transition
249.471,157.0,2026-01-12 00:40:18.637,Transition
249.571,179.84,2026-01-12 00:40:18.737,Transition
249.671,175.14,2026-01-12 00:40:18.837,Transition
249.771,154.81,2026-01-12 00:40:18.937,Transition
249.871,160.52,2026-01-12 00:40:19.037,Transition
249.971,158.29,2026-01-12 00:40:19.137,Transition
250.071,143.42,2026-01-12 00:40:19.237,Transition
250.171,149.15,2026-01-12 00:40:19.337,Transition
250.271,189.49,2026-01-12 00:40:19.437,Transition
250.371,175.05,2026-01-12 00:40:19.537,Transition
250.471,153.38,2026-01-12 00:40:19.637,Transition
250.571,200.56,2026-01-12 00:40:19.737,Transition
250.67,117.23,2026-01-12 00:40:19.836,Transition
250.771,218.04,2026-01-12 00:40:19.937,Transition
250.871,153.97,2026-01-12 00:40:20.037,Transition
250.971,134.11,2026-01-12 00:40:20.137,Transition
251.071,185.56,2026-01-12 00:40:20.237,Transition
251.171,179.84,2026-01-12 00:40:20.337,Transition
251.271,218.14,2026-01-12 00:40:20.437,Transition
251.371,199.67,2026-01-12 00:40:20.537,Transition
251.47,193.56,2026-01-12 00:40:20.636,Transition
251.571,143.42,2026-01-12 00:40:20.737,Transition
251.669,160.52,2026-01-12 00:40:20.835,Transition
251.771,139.38,2026-01-12 00:40:20.937,Transition
251.871,141.43,2026-01-12 00:40:21.037,Transition
251.971,156.92,2026-01-12 00:40:21.137,Transition
252.071,140.08,2026-01-12 00:40:21.237,Transition
252.171,175.14,2026-01-12 00:40:21.337,Transition
252.271,151.81,2026-01-12 00:40:21.437,Transition
252.371,176.52,2026-01-12 00:40:21.537,Transition
252.471,149.74,2026-01-12 00:40:21.637,Transition
252.571,204.79,2026-01-12 00:40:21.737,Transition
252.671,172.78,2026-01-12 00:40:21.837,Transition
252.771,152.71,2026-01-12 00:40:21.937,Transition
252.871,150.56,2026-01-12 00:40:22.037,Transition
252.971,157.0,2026-01-12 00:40:22.137,Transition
253.071,150.56,2026-01-12 00:40:22.237,Transition
253.171,149.74,2026-01-12 00:40:22.337,Transition
253.271,136.18,2026-01-12 00:40:22.437,Transition
253.371,146.31,2026-01-12 00:40:22.537,Transition
253.47,180.76,2026-01-12 00:40:22.636,Transition
253.571,150.56,2026-01-12 00:40:22.737,Transition
253.671,136.95,2026-01-12 00:40:22.837,Transition
253.771,155.64,2026-01-12 00:40:22.937,Transition
253.871,168.12,2026-01-12 00:40:23.037,Transition
253.971,184.62,2026-01-12 00:40:23.137,Transition
254.07,130.25,2026-01-12 00:40:23.236,Transition
254.17,185.56,2026-01-12 00:40:23.336,Transition
254.271,157.0,2026-01-12 00:40:23.437,Transition
254.37,170.35,2026-01-12 00:40:23.536,Transition
254.471,82.52,2026-01-12 00:40:23.637,Transition
254.571,208.45,2026-01-12 00:40:23.737,Transition
254.67,163.63,2026-01-12 00:40:23.836,Transition
254.77,159.22,2026-01-12 00:40:23.936,Transition
254.87,150.56,2026-01-12 00:40:24.036,Transition
